age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,class
40,138193,10,0,0,37,<=50K
38,138192,12,0,0,40,>50K
59,99784,13,0,0,41,>50K
60,99785,14,1,0,39,<=50K
45,177407,7,0,0,49,<=50K
45,177406,8,1,0,50,<=50K
48,327886,16,0,1,50,>50K
48,327885,15,0,0,49,<=50K
32,166543,10,0,0,40,<=50K
32,166543,10,0,1,39,<=50K
32,188798,11,0,0,39,<=50K
33,188796,12,0,1,40,>50K
19,216285,6,0,0,19,<=50K
18,216282,8,0,0,21,>50K
48,285333,5,0,0,50,<=50K
48,285335,8,0,1,48,<=50K
32,80945,8,0,0,39,<=50K
33,80945,8,0,0,40,<=50K
20,62338,5,0,0,40,<=50K
20,62337,6,0,1,42,<=50K
38,176186,9,0,1,48,>50K
37,176186,9,0,1,49,<=50K
44,48084,12,0,0,41,>50K
44,48085,11,0,1,39,<=50K
71,143438,15,10604,0,38,>50K
72,143437,13,10606,0,38,<=50K
54,282754,2,1,0,24,<=50K
55,282752,3,0,0,26,>50K
22,153043,8,2,0,7,<=50K
22,153046,7,0,0,6,>50K
38,117683,8,0,0,38,>50K
39,117682,8,1,0,39,<=50K
49,72391,5,1,2,39,<=50K
50,72393,4,2,2,39,<=50K
26,96225,9,0,0,70,<=50K
27,96225,9,1,0,70,>50K
35,258495,10,0,0,59,<=50K
33,258497,9,1,0,59,>50K
54,406468,8,1,0,39,<=50K
53,406467,6,0,0,40,<=50K
32,372526,12,0,0,40,<=50K
35,372525,14,1,1,40,<=50K
39,183799,14,7688,1,50,>50K
37,183800,13,7688,0,50,<=50K
38,170106,12,0,0,38,<=50K
40,170107,15,0,1,41,>50K
22,226507,14,0,0,50,<=50K
21,226509,12,0,0,50,<=50K
28,109164,8,2,1,40,<=50K
27,109165,9,0,1,39,>50K
51,175897,2,0,0,18,<=50K
51,175894,4,0,2,20,<=50K
35,152375,10,0,1,45,<=50K
35,152375,9,0,0,46,<=50K
35,211154,10,1,0,52,<=50K
35,211152,8,1,0,51,<=50K
36,168496,9,0,1,10,<=50K
36,168498,6,0,0,10,<=50K
27,93236,7,0,0,29,<=50K
27,93234,7,0,0,30,<=50K
52,311021,4,1,0,61,<=50K
52,311020,6,1,1,60,<=50K
22,543027,8,0,0,39,<=50K
23,543028,9,1,1,41,<=50K
42,158924,13,0,1,49,<=50K
45,158926,13,0,0,49,>50K
80,136063,9,0,0,31,<=50K
81,136062,9,0,0,30,>50K
23,257508,10,0,0,24,<=50K
23,257510,9,0,0,24,<=50K
43,274198,3,0,1,37,<=50K
39,274198,2,1,0,38,<=50K
30,262152,10,0,1,40,<=50K
31,262151,7,0,0,39,<=50K
49,138021,14,0,1,61,>50K
50,138022,13,0,0,59,<=50K
34,373664,2,0,0,41,<=50K
34,373661,3,0,0,41,<=50K
49,241842,1,1,1,39,<=50K
50,241843,1,1,0,38,<=50K
36,186933,7,3104,0,43,>50K
37,186934,6,3105,0,45,<=50K
46,21906,14,0,0,23,<=50K
46,21906,14,0,1,24,>50K
32,143651,10,0,0,30,<=50K
32,143650,8,1,0,29,>50K
31,78600,10,0,1,41,<=50K
34,78601,13,0,1,38,>50K
38,196373,8,0,1,39,>50K
36,196371,8,1,1,38,<=50K
20,241750,9,0,0,39,<=50K
20,241752,7,0,1,39,<=50K
40,184680,10,0,0,38,<=50K
39,184680,9,2,0,38,<=50K
41,250802,11,1,0,35,<=50K
44,250801,10,1,0,35,>50K
44,174674,8,2,0,41,>50K
43,174676,9,0,0,39,<=50K
51,269080,3,0,1,41,<=50K
51,269079,4,0,1,39,>50K
51,133461,10,0,0,41,<=50K
52,133461,8,0,0,40,<=50K
31,298782,6,1,1,38,<=50K
32,298786,6,1,0,42,>50K
41,176286,10,0,1,41,>50K
40,176285,12,0,1,39,>50K
30,169240,9,1,1,38,<=50K
32,169239,8,0,0,38,<=50K
37,526968,6,1,0,38,<=50K
35,526967,6,0,1,39,<=50K
20,323573,7,0,0,20,<=50K
19,323572,8,0,0,20,<=50K
56,189721,9,1,0,20,<=50K
53,189722,7,0,0,19,>50K
35,202044,7,1,1,35,>50K
32,202047,9,1,1,34,>50K
68,105251,13,0,2393,39,>50K
68,105251,13,0,2390,40,<=50K
44,32184,9,0,0,69,<=50K
44,32184,6,0,0,68,<=50K
19,255958,9,4100,0,40,<=50K
22,255955,8,4101,0,38,<=50K
79,182976,9,2963,1,40,<=50K
78,182977,10,2963,0,39,>50K
48,123207,9,0,0,42,<=50K
47,123207,9,1,0,41,<=50K
61,154473,9,1,0,44,<=50K
60,154472,6,1,0,42,<=50K
61,254909,8,0,0,20,<=50K
61,254907,12,0,0,21,>50K
47,335973,8,1,0,40,<=50K
47,335973,8,0,1,39,<=50K
51,122159,7,3325,0,40,<=50K
50,122159,8,3324,0,41,<=50K
39,194634,11,0,1,39,<=50K
41,194634,9,0,0,41,<=50K
45,192833,10,1,1,49,>50K
47,192834,8,0,0,51,<=50K
56,112839,7,0,0,55,>50K
56,112840,10,0,1,55,<=50K
47,33107,13,0,0,58,>50K
48,33108,14,0,0,58,<=50K
38,329979,13,15023,0,49,>50K
38,329979,12,15023,0,50,<=50K
50,168211,16,0,1903,63,>50K
51,168211,15,1,1900,64,<=50K
22,115244,14,0,1,58,<=50K
24,115243,12,0,1,60,>50K
56,356065,12,1,0,39,<=50K
59,356067,13,1,1,40,<=50K
37,180803,7,1,0,41,>50K
39,180803,8,1,1,39,<=50K
25,109185,10,0,0,48,<=50K
26,109185,9,0,0,50,>50K
34,124825,9,1,0,39,<=50K
34,124827,10,0,0,40,<=50K
43,118492,8,0,0,44,>50K
40,118493,10,0,0,44,>50K
48,107373,4,2,0,39,<=50K
47,107373,4,0,1,39,<=50K
51,191963,8,1,2,33,<=50K
50,191965,8,0,0,30,>50K
43,198316,10,0,0,51,<=50K
42,198315,10,0,0,49,<=50K
41,209370,8,0,0,29,<=50K
42,209370,9,0,0,29,>50K
23,129042,10,0,0,42,<=50K
21,129041,8,0,0,40,<=50K
45,368560,8,0,0,54,>50K
44,368559,7,0,2,54,<=50K
47,138369,14,0,1,49,<=50K
48,138368,15,1,1,48,<=50K
19,223516,12,1,1717,20,<=50K
21,223514,10,0,1720,20,<=50K
33,206365,9,0,2,38,<=50K
32,206365,9,0,2,39,<=50K
32,289985,9,0,0,30,<=50K
33,289983,9,1,0,29,<=50K
23,137993,10,1,0,38,<=50K
22,137993,10,1,2,40,<=50K
43,167005,11,7687,1,60,>50K
45,167005,11,7687,1,59,<=50K
28,187158,16,0,1,55,<=50K
28,187159,14,0,0,54,<=50K
20,74629,9,1,0,48,<=50K
17,74629,9,1,0,48,<=50K
61,125154,9,0,3,38,<=50K
61,125154,8,2,1,39,>50K
30,296453,12,7298,2,38,>50K
30,296451,12,7298,1,39,>50K
37,193027,11,2,1,40,<=50K
37,193026,9,1,2,42,>50K
29,106740,9,0,0,74,<=50K
28,106742,9,0,1,74,<=50K
49,193961,13,0,1901,39,>50K
50,193959,13,0,1901,40,<=50K
42,277645,9,0,1,36,<=50K
43,277646,10,1,0,34,>50K
53,377700,7,0,1,30,<=50K
51,377701,9,0,1,31,<=50K
49,175958,8,0,1,80,>50K
48,175957,9,0,1,77,<=50K
35,199352,14,0,1977,79,>50K
35,199350,14,1,1978,78,<=50K
30,181650,12,0,0,49,<=50K
30,181650,12,0,0,48,<=50K
23,34029,14,1,1,20,<=50K
20,34029,12,1,0,18,<=50K
36,215308,8,0,1,50,>50K
36,215310,8,1,0,51,>50K
17,220382,6,1,0,15,<=50K
16,220385,7,0,0,15,>50K
26,137646,13,0,1590,39,<=50K
27,137644,13,0,1589,39,<=50K
47,31339,8,0,0,40,<=50K
48,31338,8,1,1,38,<=50K
40,173727,12,0,0,40,<=50K
42,173727,14,0,1,39,>50K
56,81640,9,0,1,60,<=50K
60,81642,5,2,0,61,<=50K
32,232475,9,1,1,38,<=50K
30,232474,9,0,0,40,>50K
31,118160,9,1,0,38,<=50K
31,118163,9,0,0,40,<=50K
43,150533,10,7300,0,51,>50K
42,150533,10,7297,0,50,<=50K
40,133059,12,0,0,38,>50K
42,133061,15,1,0,38,<=50K
31,196024,15,0,0,59,<=50K
31,196020,16,0,0,61,>50K
20,163868,8,0,0,39,<=50K
22,163871,9,0,0,40,<=50K
61,92177,5,1,0,40,<=50K
62,92177,5,0,1,38,<=50K
43,182255,8,2,0,39,<=50K
42,182252,8,0,2,40,>50K
38,218182,6,2,1652,40,<=50K
36,218184,4,2,1653,40,>50K
32,196790,11,0,0,25,>50K
34,196789,10,1,0,23,<=50K
30,51259,10,0,0,45,<=50K
32,51258,13,0,0,46,<=50K
40,118211,12,3103,0,37,>50K
41,118210,12,3103,1,40,<=50K
34,289429,14,1,0,43,>50K
36,289432,13,0,1,43,<=50K
37,60229,12,1,1,36,<=50K
35,60226,13,1,0,36,>50K
35,290763,8,1,0,40,<=50K
34,290763,9,0,0,39,<=50K
40,227643,6,1,1,49,<=50K
42,227645,9,0,1,49,<=50K
52,288020,12,0,1,39,<=50K
52,288019,12,0,0,40,>50K
46,170913,8,4864,0,39,<=50K
44,170915,9,4865,0,39,<=50K
39,112496,14,2,0,40,<=50K
35,112498,12,0,0,40,<=50K
19,117604,11,1,0,39,<=50K
20,117605,10,0,0,39,<=50K
62,124243,9,0,0,39,<=50K
62,124242,9,2,1,39,>50K
27,294936,11,0,0,44,<=50K
27,294936,13,0,0,45,<=50K
30,316673,8,0,0,40,<=50K
31,316672,8,0,0,40,<=50K
30,184307,11,0,0,49,>50K
30,184307,9,0,2,50,<=50K
35,250503,8,0,0,60,>50K
33,250503,9,0,0,60,>50K
40,328446,1,0,1,35,<=50K
41,328447,1,0,0,35,<=50K
19,230890,8,0,0,44,<=50K
19,230890,8,0,0,45,<=50K
40,214008,13,1,1,38,<=50K
39,214010,12,0,0,37,<=50K
33,354572,12,15024,1,45,>50K
32,354575,12,15024,0,43,<=50K
45,185042,9,0,0,49,<=50K
44,185042,10,2,0,47,<=50K
49,293194,8,7299,0,40,>50K
49,293197,8,7298,0,39,>50K
38,520584,10,0,0,40,<=50K
39,520584,9,0,0,39,<=50K
42,165309,9,1,1,39,<=50K
43,165308,9,0,0,41,<=50K
48,106091,8,1,0,45,>50K
45,106092,9,0,0,46,<=50K
18,275691,9,1,0,27,<=50K
20,275689,7,0,0,28,>50K
52,284328,8,1,0,39,<=50K
50,284330,8,0,0,40,<=50K
55,96061,13,0,0,41,>50K
54,96061,10,1,1,39,>50K
33,178506,9,0,2,40,<=50K
33,178504,7,0,0,41,>50K
88,206289,15,0,0,39,<=50K
86,206290,15,0,2,40,>50K
50,241345,9,0,1,41,<=50K
50,241344,9,2,0,42,<=50K
25,404614,14,0,0,99,>50K
25,404615,13,0,0,97,<=50K
48,183013,10,0,1,39,<=50K
47,183014,9,1,0,39,<=50K
51,356619,10,1,1,47,>50K
49,356617,8,0,1,46,<=50K
23,289886,6,0,0,45,<=50K
23,289886,8,0,0,44,<=50K
35,416745,14,0,0,40,<=50K
34,416745,13,0,1,39,>50K
46,167724,7,0,0,39,<=50K
43,167725,8,1,0,38,<=50K
65,118779,8,0,0,30,<=50K
66,118778,8,0,1,28,<=50K
25,247507,13,0,0,33,<=50K
26,247506,13,1,0,34,<=50K
46,182861,10,1,0,39,>50K
49,182860,9,0,0,40,<=50K
27,444302,13,0,1,41,<=50K
28,444306,12,1,0,39,<=50K
50,116892,14,0,1,38,<=50K
48,116891,12,1,0,41,<=50K
58,151616,14,2,0,54,<=50K
58,151617,15,0,0,55,<=50K
43,320817,8,0,1,81,>50K
45,320819,8,0,0,81,<=50K
37,166497,14,1,0,37,<=50K
36,166496,12,0,1,35,>50K
32,221196,9,0,1,41,<=50K
30,221195,10,0,0,41,>50K
60,321118,9,0,1,41,<=50K
62,321115,9,0,1,40,>50K
37,135288,9,0,0,44,<=50K
36,135287,7,2,0,46,>50K
36,203069,10,0,0,61,<=50K
37,203070,9,0,1,61,>50K
53,99185,15,15023,0,44,>50K
53,99185,14,15024,1,44,<=50K
48,243631,12,7688,0,39,>50K
48,243632,10,7688,1,41,<=50K
37,200817,13,0,1,38,>50K
37,200818,13,1,0,38,<=50K
47,349151,8,0,0,39,<=50K
47,349149,8,0,0,40,>50K
54,176317,7,1,0,40,<=50K
54,176315,9,1,0,38,<=50K
34,354078,14,0,1,61,>50K
35,354077,14,0,0,60,<=50K
49,358738,9,0,1,40,<=50K
50,358740,9,0,0,39,<=50K
46,265265,12,0,1902,40,>50K
46,265267,12,0,1902,40,<=50K
26,175033,11,1,0,37,<=50K
29,175034,13,0,0,37,<=50K
30,106346,7,0,0,41,<=50K
31,106347,7,1,3,42,<=50K
34,441452,9,0,1,23,<=50K
35,441453,6,0,0,24,<=50K
32,185733,10,0,0,29,<=50K
30,185732,9,0,0,30,<=50K
34,33974,14,0,1,45,>50K
35,33975,13,0,1,45,<=50K
36,194629,8,0,0,39,<=50K
35,194628,9,0,2,38,<=50K
39,165798,12,1,0,11,<=50K
37,165799,10,0,0,12,>50K
53,166456,14,99998,0,59,>50K
54,166458,14,99999,0,59,<=50K
35,190038,9,0,0,39,<=50K
34,190039,10,1,0,40,<=50K
49,229464,15,15023,2,51,>50K
49,229464,12,15023,1,49,<=50K
51,202452,8,0,0,42,<=50K
53,202451,8,0,0,42,<=50K
29,128603,8,0,1,40,<=50K
28,128603,11,0,1,38,<=50K
56,141325,9,0,0,49,>50K
56,141325,10,0,0,51,<=50K
36,136137,10,0,0,39,<=50K
35,136136,10,0,0,40,>50K
55,89533,9,0,0,46,>50K
54,89533,9,2,0,47,<=50K
21,153514,10,0,0,34,<=50K
22,153518,7,0,0,33,<=50K
35,189623,11,0,1888,41,>50K
38,189622,12,0,1887,39,<=50K
36,387429,9,0,0,36,<=50K
37,387431,10,1,0,37,<=50K
46,200733,12,0,0,45,<=50K
45,200734,13,1,1,44,<=50K
28,150295,12,0,0,80,<=50K
26,150294,11,1,0,81,<=50K
19,232577,8,0,0,41,<=50K
19,232576,10,2,0,41,<=50K
46,129005,12,0,1975,40,>50K
47,129004,11,1,1977,41,>50K
48,386136,9,0,1,34,<=50K
47,386136,8,0,0,35,>50K
51,186784,10,2,1875,50,<=50K
51,186785,11,1,1876,47,<=50K
20,164020,10,0,2,8,<=50K
21,164018,9,0,0,9,>50K
46,188860,9,2,1,40,<=50K
45,188862,10,1,0,40,>50K
56,182060,5,1,0,40,<=50K
58,182060,6,0,0,39,>50K
48,421132,8,0,0,40,<=50K
48,421131,8,0,1,40,<=50K
36,278403,7,0,0,64,<=50K
38,278405,7,0,1,65,<=50K
36,113398,8,1,1,38,<=50K
34,113395,9,0,0,41,<=50K
21,236695,10,0,1,58,<=50K
20,236696,8,0,0,55,<=50K
44,34935,11,1,1,40,<=50K
45,34935,10,0,0,39,<=50K
29,301012,8,0,2,59,<=50K
28,301009,11,0,0,59,<=50K
59,186791,8,0,0,39,>50K
56,186789,11,0,0,39,<=50K
28,209103,11,0,1,47,<=50K
29,209103,11,2,0,48,<=50K
28,256956,11,0,0,39,<=50K
28,256957,10,0,0,38,>50K
39,85996,8,0,0,45,<=50K
41,85995,10,0,0,45,<=50K
45,283036,13,1,0,39,<=50K
45,283035,12,0,0,41,>50K
51,179645,8,0,0,40,<=50K
51,179645,8,1,0,38,<=50K
22,96278,8,0,0,40,<=50K
23,96278,9,0,0,40,>50K
42,144927,12,0,1,40,>50K
40,144928,12,0,0,38,>50K
62,101264,8,1472,0,37,<=50K
61,101265,8,1470,0,34,>50K
25,190527,7,0,0,49,>50K
28,190526,9,1,0,48,<=50K
39,83892,9,0,0,39,>50K
40,83893,10,1,0,41,>50K
23,293578,9,1,0,20,<=50K
24,293580,7,0,0,18,>50K
25,188487,8,0,0,40,<=50K
23,188487,7,0,0,40,<=50K
23,275243,8,1,1,33,<=50K
21,275244,8,0,0,37,<=50K
49,146766,12,0,0,40,>50K
50,146767,11,0,0,39,<=50K
37,174937,11,2,1,39,<=50K
38,174938,13,1,2,39,<=50K
70,269709,12,2327,0,16,<=50K
71,269707,12,2328,0,16,>50K
28,225904,14,0,1,40,<=50K
28,225905,14,1,1,40,<=50K
44,46855,11,0,0,40,<=50K
46,46857,10,0,0,37,<=50K
26,195104,8,0,0,41,<=50K
23,195105,7,0,0,40,<=50K
61,134767,14,1,0,50,>50K
61,134767,14,1,0,49,<=50K
33,199765,14,7689,0,50,>50K
32,199765,13,7690,1,50,>50K
38,191161,10,0,1,39,<=50K
38,191160,9,0,0,41,<=50K
60,30074,7,1,1848,59,>50K
59,30071,10,1,1848,60,<=50K
31,42899,12,0,0,36,<=50K
33,42900,12,1,0,36,<=50K
22,181819,9,1,1,39,<=50K
22,181818,8,1,2,38,<=50K
52,146375,8,0,0,40,>50K
52,146378,9,0,0,39,<=50K
51,203434,10,1,1,40,<=50K
50,203436,9,0,0,39,<=50K
49,257762,9,0,0,42,<=50K
47,257764,10,0,0,39,<=50K
54,225337,9,0,1,40,<=50K
53,225339,9,0,0,39,<=50K
18,444554,7,1,0,40,<=50K
20,444554,5,0,1,38,>50K
43,221551,14,0,0,30,<=50K
42,221551,14,0,1,29,<=50K
42,169201,10,1,1,37,<=50K
41,169200,9,1,0,35,<=50K
45,230682,9,0,0,53,<=50K
45,230684,10,1,0,54,<=50K
64,198766,15,20049,1,38,>50K
65,198765,14,20051,0,40,<=50K
25,208998,9,0,0,38,<=50K
23,208997,9,2,0,40,<=50K
24,163100,13,0,0,43,<=50K
24,163101,12,2,0,46,<=50K
37,137314,8,0,1,59,<=50K
37,137314,9,0,1,58,<=50K
37,349115,8,1,1,42,<=50K
35,349115,8,0,0,46,<=50K
16,46496,6,0,0,3,<=50K
18,46495,6,1,0,5,>50K
59,226921,8,0,1761,29,<=50K
59,226922,8,1,1761,30,<=50K
44,238288,6,0,0,39,<=50K
41,238288,7,0,0,39,<=50K
52,398210,9,5012,0,40,<=50K
54,398212,8,5011,0,39,>50K
50,246519,5,2105,0,44,<=50K
52,246518,7,2104,0,44,<=50K
39,260695,7,1,0,41,<=50K
38,260695,7,1,0,39,>50K
49,113176,7,0,0,40,<=50K
49,113173,10,0,1,39,<=50K
25,241522,11,1,0,43,>50K
23,241523,7,0,1,44,<=50K
39,352628,12,3,1,51,>50K
39,352626,11,1,0,51,<=50K
33,130021,8,1,0,40,<=50K
32,130020,10,1,1,40,<=50K
44,196944,10,1,1,78,<=50K
42,196946,8,0,1,77,<=50K
53,34369,10,1,1,45,>50K
52,34368,8,0,0,46,>50K
29,73210,9,0,0,21,<=50K
25,73212,7,0,1,20,<=50K
29,179185,13,0,1,90,>50K
30,179185,12,1,0,89,<=50K
49,115071,9,0,0,42,<=50K
46,115068,11,1,1,39,>50K
38,202871,11,0,0,45,<=50K
39,202874,11,0,2,45,<=50K
54,130704,10,1,0,40,<=50K
53,130704,8,0,0,39,<=50K
44,36227,14,4385,0,34,>50K
43,36228,12,4386,0,33,<=50K
17,213644,10,0,0,41,<=50K
18,213643,9,0,0,40,<=50K
48,147322,10,0,0,39,<=50K
49,147322,10,0,0,40,>50K
31,180870,10,1,1,52,>50K
33,180869,11,0,1,52,<=50K
58,183870,5,0,1,41,<=50K
57,183870,4,0,0,39,<=50K
36,218541,14,1,0,38,>50K
34,218541,14,1,1,39,<=50K
48,67715,9,1,1,39,>50K
46,67716,11,0,0,40,<=50K
36,336592,8,0,0,51,>50K
36,336594,9,0,0,48,<=50K
54,145575,10,0,1903,60,>50K
56,145575,9,0,1899,58,<=50K
46,256865,10,5013,0,37,<=50K
43,256865,8,5010,1,39,<=50K
50,185283,10,1,0,44,>50K
51,185282,10,0,0,45,<=50K
25,298223,8,0,1,49,<=50K
23,298225,6,0,1,51,>50K
48,125892,13,0,0,50,>50K
50,125890,15,0,0,50,<=50K
54,311249,7,0,0,39,<=50K
53,311248,9,1,0,37,>50K
20,310154,10,0,0,39,<=50K
21,310151,8,0,0,39,<=50K
47,192945,9,7687,1,41,>50K
47,192946,8,7688,0,38,>50K
29,177675,9,0,0,40,>50K
27,177676,9,0,0,40,<=50K
37,100583,5,0,0,40,<=50K
40,100583,6,0,0,40,>50K
33,67727,9,1,2050,45,<=50K
36,67727,10,0,2049,46,<=50K
25,42706,10,1,1,60,<=50K
23,42708,8,0,1,60,<=50K
60,120939,14,1,1,4,>50K
60,120938,15,1,1,4,>50K
28,216481,12,1,0,40,<=50K
26,216480,13,0,2,40,<=50K
21,207941,9,0,1,35,<=50K
22,207937,10,2,1,36,<=50K
37,83726,10,0,0,48,<=50K
38,83727,10,0,1,48,<=50K
16,197849,8,1,0,23,<=50K
17,197847,8,0,0,23,<=50K
42,35236,8,0,0,38,<=50K
42,35236,8,0,0,40,<=50K
52,263925,9,99999,1,41,>50K
53,263924,9,99997,0,38,>50K
42,293536,12,0,1,41,>50K
42,293536,13,0,0,40,<=50K
30,57650,9,0,2000,43,<=50K
29,57650,8,1,2001,41,<=50K
55,278763,9,0,1,38,<=50K
56,278763,7,0,0,39,<=50K
31,402811,10,0,0,49,<=50K
31,402811,10,0,0,47,>50K
43,103537,10,0,0,36,>50K
45,103538,9,0,0,38,<=50K
27,23941,8,0,0,39,<=50K
25,23940,9,1,1,38,>50K
31,80058,6,1,1,42,>50K
31,80057,8,0,0,42,>50K
35,105021,9,1,0,55,>50K
35,105021,9,1,1,54,<=50K
37,395830,15,1,0,79,>50K
37,395830,13,0,0,79,<=50K
20,32732,9,0,0,44,<=50K
20,32732,10,0,0,45,<=50K
31,123253,11,0,2,40,<=50K
30,123255,11,0,1,41,>50K
42,245317,7,0,0,51,<=50K
41,245317,8,0,0,51,<=50K
42,436005,10,0,0,38,<=50K
43,436004,11,0,0,41,<=50K
31,167990,10,15023,0,64,>50K
29,167989,10,15023,0,65,<=50K
66,298834,9,0,0,49,<=50K
63,298834,10,0,0,50,>50K
45,123982,12,0,0,40,<=50K
43,123981,11,2,0,40,>50K
58,284833,12,2884,0,30,<=50K
58,284833,13,2885,0,29,>50K
17,32125,5,0,1,9,<=50K
17,32123,5,0,0,10,<=50K
46,141483,3,1,2,39,<=50K
47,141481,3,0,0,39,<=50K
20,170801,11,0,1,39,<=50K
18,170799,9,1,0,41,<=50K
18,231286,9,0,1,13,<=50K
19,231285,9,0,0,15,<=50K
47,176026,10,0,0,39,<=50K
48,176025,10,0,1,40,<=50K
37,26898,8,1,0,12,<=50K
36,26897,9,1,0,10,>50K
40,85994,5,1,0,40,>50K
40,85995,7,0,0,39,<=50K
48,245303,6,0,1,41,>50K
49,245304,5,0,2,43,>50K
29,197056,12,0,0,39,<=50K
31,197058,11,0,0,38,<=50K
43,75741,8,0,0,38,<=50K
40,75741,8,0,1,39,<=50K
34,265953,9,0,0,39,<=50K
33,265954,8,0,0,39,<=50K
59,162246,15,0,1629,69,<=50K
62,162244,14,0,1628,69,<=50K
58,165693,8,1,0,40,<=50K
57,165694,9,1,0,39,<=50K
17,163493,5,1,0,30,<=50K
15,163492,7,0,0,29,<=50K
42,122382,9,0,1888,50,>50K
40,122381,11,0,1887,50,<=50K
23,200972,7,0,0,39,<=50K
21,200973,8,0,0,40,<=50K
55,117148,4,0,0,39,<=50K
55,117147,2,0,0,41,<=50K
42,139338,8,0,1,39,<=50K
43,139339,8,0,0,39,<=50K
26,352056,10,0,0,66,<=50K
25,352057,7,0,0,64,<=50K
18,208448,9,0,0,3,<=50K
16,208445,9,1,0,5,<=50K
50,154341,5,0,0,42,<=50K
51,154341,3,0,0,40,<=50K
45,111795,9,0,0,34,<=50K
47,111798,10,0,0,35,<=50K
35,78707,7,1,0,38,<=50K
31,78707,7,0,1,40,<=50K
46,216907,10,2,1850,38,>50K
45,216909,13,0,1847,38,<=50K
20,124265,9,0,0,38,<=50K
18,124265,11,0,0,40,<=50K
38,257250,9,0,0,51,<=50K
40,257250,7,0,0,52,<=50K
30,244267,12,0,0,48,<=50K
32,244269,12,1,0,49,<=50K
28,200511,14,0,0,50,<=50K
29,200510,11,0,0,49,>50K
46,65534,8,1,1,51,<=50K
48,65534,9,0,0,51,>50K
49,71043,10,3,1,46,<=50K
51,71046,9,1,0,45,>50K
22,169189,9,0,1,20,<=50K
21,169188,8,1,0,18,<=50K
65,207280,12,0,0,16,<=50K
63,207280,9,0,0,15,<=50K
37,322142,11,0,1,10,<=50K
39,322143,13,0,1,8,<=50K
32,119828,9,0,0,60,<=50K
32,119829,7,0,0,61,>50K
18,176569,8,1,1,58,<=50K
16,176569,6,0,0,61,<=50K
29,27206,7,0,0,44,<=50K
29,27206,7,0,0,44,<=50K
22,178817,11,0,1,19,<=50K
22,178817,9,0,0,20,<=50K
45,273772,7,1,0,39,<=50K
45,273771,7,0,1,40,>50K
47,102316,9,2,0,38,<=50K
47,102317,9,0,0,39,<=50K
48,21094,10,1,0,40,<=50K
49,21096,10,1,0,40,<=50K
34,85271,11,0,0,30,>50K
35,85270,12,0,0,30,<=50K
54,53832,9,0,1,40,>50K
54,53832,7,0,1,40,>50K
61,53707,7,0,0,39,>50K
61,53707,10,1,0,40,<=50K
25,310906,11,1,0,33,<=50K
26,310906,11,0,0,34,>50K
37,107512,8,0,1,41,<=50K
39,107512,8,0,1,39,<=50K
44,179555,9,1,1977,44,>50K
43,179556,8,0,1975,45,>50K
45,147204,9,1,1,40,<=50K
43,147205,10,0,0,41,<=50K
60,163172,13,0,0,35,>50K
61,163174,15,1,0,33,<=50K
52,147877,12,15024,0,59,>50K
51,147876,14,15022,1,61,<=50K
40,328466,7,2406,0,69,<=50K
37,328464,6,2408,0,71,<=50K
39,345970,12,0,0,39,>50K
38,345968,11,0,0,39,<=50K
38,405723,1,1,0,39,<=50K
37,405722,1,0,0,41,<=50K
27,284195,5,1,0,39,<=50K
26,284195,6,2,1,40,>50K
35,175760,12,1,1,59,>50K
33,175761,12,2,0,61,<=50K
52,158991,10,0,0,37,<=50K
51,158992,8,1,1,38,>50K
46,126753,15,15024,0,40,>50K
48,126754,12,15023,1,39,>50K
56,52886,15,1,0,10,<=50K
53,52887,14,0,0,10,>50K
32,240762,10,0,0,39,<=50K
32,240762,8,1,1,40,>50K
34,119272,12,0,0,56,>50K
35,119271,14,1,2,55,<=50K
19,323421,10,1,0,18,<=50K
18,323420,10,0,0,19,<=50K
25,163189,7,0,0,41,<=50K
26,163186,9,1,0,40,<=50K
41,421869,8,1,0,39,>50K
40,421871,7,0,1,40,<=50K
43,198898,8,0,0,48,<=50K
45,198901,9,0,1,49,>50K
55,179715,5,0,1,19,<=50K
55,179716,6,1,0,19,<=50K
42,110355,14,0,0,39,>50K
43,110355,13,0,0,43,<=50K
61,273454,4,1,0,40,<=50K
60,273454,4,0,0,39,<=50K
50,160150,9,0,0,60,>50K
49,160151,8,0,1,62,<=50K
51,94389,10,1,2,40,<=50K
51,94392,8,0,2,41,<=50K
43,43711,12,7687,0,39,>50K
44,43710,12,7689,1,39,>50K
50,120914,5,2961,0,39,<=50K
50,120914,4,2960,1,41,<=50K
49,170846,12,1,0,40,>50K
46,170846,12,0,0,38,<=50K
24,38454,9,0,0,39,<=50K
23,38454,8,0,0,39,<=50K
32,420894,10,0,0,38,<=50K
30,420895,9,2,0,40,<=50K
26,238769,8,2,0,59,<=50K
24,238768,8,0,0,59,<=50K
50,140592,10,2,0,40,<=50K
47,140593,7,0,1,39,>50K
36,188539,7,3,1903,45,>50K
36,188539,10,1,1900,45,<=50K
37,171151,9,0,1887,49,>50K
39,171151,8,1,1886,49,<=50K
43,145160,15,0,1,40,>50K
43,145159,15,1,1,38,<=50K
18,103852,6,1055,0,20,<=50K
15,103850,5,1054,0,21,<=50K
53,281590,7,15024,0,38,>50K
51,281592,8,15021,0,40,<=50K
51,415286,9,0,1901,39,>50K
50,415287,9,0,1902,41,<=50K
34,123605,9,0,1,40,<=50K
